event-id,visible,timestamp,location-long,location-lat,comments,eobs:temperature,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
27925304,true,2006-03-16 18:02:04.000,38.7678762,-3.8905538,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925303,true,2006-03-17 00:00:54.000,38.8079617,-3.8793207,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925302,true,2006-03-17 06:03:09.000,38.805278,-3.8897985,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925301,true,2006-03-17 18:00:54.000,38.81911,-3.868404,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925300,true,2006-03-18 00:00:47.000,38.9531499,-3.8078204,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925299,true,2006-03-18 12:01:48.000,38.9814369,-3.7934942,,38,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925298,true,2006-03-18 18:00:55.000,38.9941583,-3.7900355,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925297,true,2006-03-19 00:00:47.000,38.9961961,-3.7886544,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925296,true,2006-03-19 06:00:54.000,38.9957766,-3.7880349,,38,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925295,true,2006-03-19 18:00:48.000,38.9960515,-3.7885575,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925294,true,2006-03-20 00:01:17.000,38.9930328,-3.7897922,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925293,true,2006-03-20 06:00:53.000,38.99496,-3.7884343,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925292,true,2006-03-20 18:00:53.000,38.9860815,-3.7910586,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925291,true,2006-03-21 00:00:53.000,38.9962084,-3.7886326,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925290,true,2006-03-21 06:01:32.000,38.9920233,-3.7863642,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925289,true,2006-03-21 12:00:48.000,38.9919999,-3.7863618,,41,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925288,true,2006-03-21 18:00:47.000,38.9905802,-3.7866358,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925287,true,2006-03-22 00:00:53.000,38.9047405,-3.7553609,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925286,true,2006-03-22 12:02:46.000,38.8125896,-3.7811454,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925285,true,2006-03-22 18:00:47.000,38.7801476,-3.8151758,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925284,true,2006-03-23 00:00:48.000,38.7680247,-3.8896038,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925283,true,2006-03-23 06:01:25.000,38.7679802,-3.8903994,,40,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925282,true,2006-03-23 18:00:48.000,38.7684093,-3.8903262,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925281,true,2006-03-24 00:00:47.000,38.7688452,-3.8905696,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925280,true,2006-03-24 06:01:47.000,38.8084845,-3.9090092,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925279,true,2006-03-24 12:00:54.000,38.808413,-3.9090951,,39,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925278,true,2006-03-24 18:00:43.000,38.843656,-3.9389079,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925277,true,2006-03-25 00:00:53.000,38.8501527,-3.9917346,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925276,true,2006-03-25 06:02:23.000,38.8352131,-3.9745707,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925275,true,2006-03-25 18:01:45.000,38.8374199,-3.9623403,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925274,true,2006-03-26 00:00:53.000,38.8985749,-3.8788447,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925273,true,2006-03-26 18:00:53.000,38.9500793,-3.8652119,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925272,true,2006-03-27 00:00:57.000,38.9769905,-3.8289503,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925271,true,2006-03-27 06:01:40.000,38.9778156,-3.8286704,,37,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925270,true,2006-03-27 12:00:53.000,38.9801719,-3.8276379,,39,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925269,true,2006-03-27 18:00:55.000,38.9770208,-3.8282575,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925268,true,2006-03-28 00:00:54.000,38.978455,-3.8278423,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925267,true,2006-03-28 06:00:54.000,38.9805068,-3.8274241,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925266,true,2006-03-28 18:01:12.000,38.9770105,-3.8287192,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925265,true,2006-03-29 00:00:54.000,38.9772627,-3.8281139,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925264,true,2006-03-29 18:00:53.000,38.9768442,-3.8283812,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925263,true,2006-03-30 00:01:54.000,38.9769992,-3.8290973,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925262,true,2006-03-30 18:00:42.000,38.9541978,-3.8580863,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925261,true,2006-03-31 00:00:54.000,38.8582947,-3.8951807,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925260,true,2006-03-31 06:02:43.000,38.7834174,-3.8906054,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925259,true,2006-03-31 12:01:57.000,38.7816852,-3.8909412,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925258,true,2006-03-31 18:00:47.000,38.7831683,-3.8902372,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925257,true,2006-04-01 00:00:54.000,38.7638833,-3.9132561,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925256,true,2006-04-01 06:00:53.000,38.7697623,-3.8892314,,39,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925255,true,2006-04-01 18:00:47.000,38.7697592,-3.8890951,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925254,true,2006-04-02 00:00:48.000,38.7624202,-3.8989466,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925253,true,2006-04-02 06:01:23.000,38.7699768,-3.8895884,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925252,true,2006-04-02 12:01:44.000,38.7699084,-3.889558,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925251,true,2006-04-02 18:01:23.000,38.7705959,-3.8903234,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925250,true,2006-04-03 00:01:45.000,38.8059774,-3.8815766,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925249,true,2006-04-03 06:01:54.000,38.830713,-3.9607669,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925248,true,2006-04-03 18:00:49.000,38.8305646,-3.9601223,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925247,true,2006-04-04 00:00:48.000,38.7266188,-3.9988608,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925246,true,2006-04-04 06:02:46.000,38.6815482,-3.9965952,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925245,true,2006-04-04 12:02:17.000,38.6813555,-3.9966727,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925244,true,2006-04-04 18:01:53.000,38.679204,-3.9965107,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925243,true,2006-04-05 00:00:49.000,38.7693634,-3.9490705,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925242,true,2006-04-05 06:01:52.000,38.7796768,-3.9942598,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925241,true,2006-04-05 12:01:24.000,38.7797795,-3.9943048,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925240,true,2006-04-05 18:01:23.000,38.7994691,-3.9566584,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925239,true,2006-04-06 00:00:55.000,38.8541411,-3.9004843,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925238,true,2006-04-06 06:01:41.000,38.9243869,-3.8432656,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925237,true,2006-04-06 18:00:54.000,38.9354978,-3.8399483,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925236,true,2006-04-07 00:00:52.000,38.9674286,-3.8401418,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925235,true,2006-04-07 06:03:03.000,38.9845124,-3.8045428,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925234,true,2006-04-07 18:00:55.000,38.985669,-3.8035074,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925233,true,2006-04-08 00:01:41.000,38.9941652,-3.748985,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925232,true,2006-04-08 06:01:52.000,38.9615671,-3.7449858,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925231,true,2006-04-08 18:00:43.000,38.9622146,-3.7444719,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925230,true,2006-04-09 00:00:54.000,38.9624468,-3.7444026,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925229,true,2006-04-09 18:01:23.000,38.9624598,-3.7444266,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925228,true,2006-04-10 00:00:54.000,38.9624341,-3.7444116,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925227,true,2006-04-10 06:01:51.000,38.9669344,-3.7253513,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925226,true,2006-04-10 12:01:24.000,38.9670314,-3.7250169,,39,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925225,true,2006-04-10 18:00:47.000,38.9634929,-3.7451177,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925224,true,2006-04-11 00:00:54.000,38.9106076,-3.7571624,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925223,true,2006-04-11 06:02:24.000,38.8069166,-3.7833582,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925222,true,2006-04-11 12:00:54.000,38.8068745,-3.7833514,,37,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925221,true,2006-04-11 18:00:57.000,38.7767882,-3.8186645,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925220,true,2006-04-12 00:00:54.000,38.7856294,-3.8544539,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925219,true,2006-04-12 06:01:24.000,38.7702794,-3.8893648,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925218,true,2006-04-12 18:01:24.000,38.7933432,-3.8891439,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925217,true,2006-04-13 00:00:53.000,38.8511486,-3.9059461,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925216,true,2006-04-13 06:01:24.000,38.8716156,-3.9024258,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925215,true,2006-04-13 12:01:54.000,38.8711671,-3.9018486,,38,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925214,true,2006-04-13 18:00:53.000,38.8621754,-3.9033786,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925213,true,2006-04-14 00:01:59.000,38.8570699,-3.8637508,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925212,true,2006-04-14 06:01:53.000,38.8271087,-3.8479813,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925211,true,2006-04-14 18:00:47.000,38.8233626,-3.8589454,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925210,true,2006-04-15 00:01:12.000,38.8395837,-3.88951,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925209,true,2006-04-15 18:00:42.000,38.8037748,-3.912257,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925208,true,2006-04-16 00:01:46.000,38.7971696,-3.9838772,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925207,true,2006-04-16 06:01:48.000,38.7529815,-3.989866,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925206,true,2006-04-16 18:01:41.000,38.7530732,-3.9900272,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925205,true,2006-04-17 00:00:53.000,38.7806854,-3.955229,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925204,true,2006-04-17 12:02:14.000,38.8305549,-3.9601966,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925203,true,2006-04-18 00:01:14.000,38.8557694,-3.9249555,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925202,true,2006-04-18 06:01:11.000,38.9052328,-3.8740791,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925201,true,2006-04-18 12:02:43.000,38.9047266,-3.8740974,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925200,true,2006-04-18 18:00:50.000,38.9115012,-3.8744888,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925199,true,2006-04-19 00:01:24.000,38.9120327,-3.8746782,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925198,true,2006-04-19 12:01:13.000,38.9121044,-3.8725729,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925197,true,2006-04-19 18:00:47.000,38.9123059,-3.8725791,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925196,true,2006-04-20 00:01:24.000,38.912244,-3.8728575,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925195,true,2006-04-20 06:00:54.000,38.9128657,-3.8707409,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925194,true,2006-04-20 12:01:53.000,38.9129823,-3.870749,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925193,true,2006-04-20 18:00:49.000,38.9122644,-3.8721652,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925192,true,2006-04-21 00:00:47.000,38.9478705,-3.8415693,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925191,true,2006-04-21 18:00:53.000,38.9551948,-3.8363957,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925190,true,2006-04-22 00:00:47.000,38.9724494,-3.7945133,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925189,true,2006-04-22 12:03:06.000,38.9707702,-3.7932163,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925188,true,2006-04-22 18:00:53.000,38.9725061,-3.7912264,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925187,true,2006-04-23 00:00:53.000,39.0144628,-3.8156117,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925186,true,2006-04-23 18:00:54.000,39.0107097,-3.8148743,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925185,true,2006-04-24 00:00:53.000,38.9212109,-3.7393817,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925184,true,2006-04-24 06:00:55.000,38.8496269,-3.6979251,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925183,true,2006-04-24 12:00:54.000,38.8495356,-3.6974749,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925182,true,2006-04-24 18:00:55.000,38.8296508,-3.7059719,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925181,true,2006-04-25 00:01:41.000,38.7722304,-3.8320178,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925180,true,2006-04-25 06:00:53.000,38.780198,-3.843788,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925179,true,2006-04-25 12:01:55.000,38.7804337,-3.8438863,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925178,true,2006-04-25 18:00:54.000,38.785869,-3.8576569,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925177,true,2006-04-26 00:00:53.000,38.7952557,-3.91421,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925176,true,2006-04-26 06:01:24.000,38.8035335,-3.9388402,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925175,true,2006-04-26 12:01:48.000,38.8037036,-3.9385493,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925174,true,2006-04-26 18:00:53.000,38.7920274,-3.9381255,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925173,true,2006-04-27 00:01:53.000,38.8239117,-3.9319318,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925172,true,2006-04-27 06:00:53.000,38.8010079,-3.9235646,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925171,true,2006-04-27 12:01:18.000,38.800835,-3.9233481,,38,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925170,true,2006-04-27 18:00:55.000,38.800638,-3.9230544,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925169,true,2006-04-28 00:01:53.000,38.8006506,-3.9230545,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925168,true,2006-04-28 12:00:54.000,38.8020296,-3.9273126,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925167,true,2006-04-29 00:00:53.000,38.7977174,-3.9288017,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925166,true,2006-04-29 06:01:17.000,38.7972013,-3.9286467,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925165,true,2006-04-29 12:01:52.000,38.7954942,-3.9279593,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925164,true,2006-04-29 18:00:42.000,38.7865094,-3.9438259,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925163,true,2006-04-30 00:00:53.000,38.7718104,-3.9018614,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925162,true,2006-04-30 12:01:18.000,38.773663,-3.8717711,,37,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925161,true,2006-04-30 18:00:54.000,38.7862693,-3.8542506,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925160,true,2006-05-01 00:01:23.000,38.8547319,-3.9482414,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925159,true,2006-05-01 06:00:48.000,38.8611574,-3.9728779,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925158,true,2006-05-01 18:00:47.000,38.8549178,-3.9713737,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925157,true,2006-05-02 00:01:14.000,38.8422742,-3.9279059,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925156,true,2006-05-02 06:01:53.000,38.8737548,-3.8625611,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925155,true,2006-05-02 12:01:53.000,38.8737566,-3.8624959,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925154,true,2006-05-02 18:00:47.000,38.8737916,-3.862494,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925153,true,2006-05-03 00:00:53.000,38.8831507,-3.8467767,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925152,true,2006-05-03 06:01:51.000,38.9218932,-3.8192793,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925151,true,2006-05-03 18:01:57.000,38.9278889,-3.8114622,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925150,true,2006-05-04 00:01:27.000,38.9530549,-3.7992198,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925149,true,2006-05-04 06:00:54.000,38.9676913,-3.7897895,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925148,true,2006-05-04 18:00:54.000,38.9470814,-3.7637492,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925147,true,2006-05-05 00:00:53.000,38.8336084,-3.7057081,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925146,true,2006-05-05 18:00:49.000,38.8512307,-3.6974989,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925145,true,2006-05-06 00:00:48.000,38.9010704,-3.7012548,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925144,true,2006-05-06 06:00:43.000,38.9218378,-3.6865489,,37,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925143,true,2006-05-06 12:02:24.000,38.9238493,-3.6903754,,37,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925142,true,2006-05-06 18:00:50.000,38.9298307,-3.6939755,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925141,true,2006-05-07 00:00:53.000,38.941638,-3.7066417,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925140,true,2006-05-07 18:01:11.000,38.9024947,-3.678538,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925139,true,2006-05-08 00:00:53.000,38.8366345,-3.6908861,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925138,true,2006-05-08 06:00:54.000,38.731438,-3.7071819,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925137,true,2006-05-08 12:03:11.000,38.7315336,-3.7072002,,44,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925136,true,2006-05-08 18:00:54.000,38.7125555,-3.7024697,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925135,true,2006-05-09 00:01:13.000,38.73292,-3.7603751,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925134,true,2006-05-09 06:00:54.000,38.788479,-3.8011451,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925133,true,2006-05-09 12:00:54.000,38.7885058,-3.8009047,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925132,true,2006-05-09 18:02:00.000,38.8015787,-3.8146432,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925131,true,2006-05-10 00:00:41.000,38.8259992,-3.9181018,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925130,true,2006-05-10 06:00:47.000,38.8030239,-3.9574068,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925129,true,2006-05-10 18:00:53.000,38.8061395,-3.9491195,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925128,true,2006-05-11 00:01:23.000,38.8481438,-3.9133553,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925127,true,2006-05-11 06:01:23.000,38.8761841,-3.8655479,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925126,true,2006-05-11 12:03:02.000,38.8763556,-3.8654946,,39,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925125,true,2006-05-11 18:00:55.000,38.8841119,-3.8565786,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925124,true,2006-05-12 00:00:53.000,38.8873649,-3.8518003,,28,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925123,true,2006-05-12 06:01:23.000,38.8865048,-3.8528974,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925122,true,2006-05-12 12:01:48.000,38.8868025,-3.8527019,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925121,true,2006-05-12 18:00:45.000,38.8856837,-3.8542247,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925120,true,2006-05-13 00:00:53.000,38.887071,-3.8526389,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925119,true,2006-05-13 18:00:54.000,38.8997954,-3.8502703,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925118,true,2006-05-14 00:01:17.000,38.887425,-3.8518578,,26,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925117,true,2006-05-14 12:01:53.000,38.8874363,-3.8516152,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925116,true,2006-05-14 18:00:49.000,38.8871034,-3.8526117,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925115,true,2006-05-15 00:00:47.000,38.9361455,-3.8274227,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925114,true,2006-05-15 06:00:55.000,38.9379836,-3.8256055,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925113,true,2006-05-15 18:01:17.000,38.9385404,-3.8259394,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925112,true,2006-05-16 00:00:54.000,38.9665902,-3.7836518,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925111,true,2006-05-16 06:02:53.000,38.9175087,-3.733118,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925110,true,2006-05-16 18:00:53.000,38.8755933,-3.7147483,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
27925109,true,2006-05-17 00:00:53.000,38.8025549,-3.7079532,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study"
